"subject_no" "activity" "variable" "average"
"4126" 17 "WALKING_DOWNSTAIRS" "fBodyAccmeanFreq()Z" -0.113333185608696
"4127" 17 "WALKING_DOWNSTAIRS" "fBodyAccstd()X" 0.258941676302174
"4128" 17 "WALKING_DOWNSTAIRS" "fBodyAccstd()Y" -0.0860527358695652
"4129" 17 "WALKING_DOWNSTAIRS" "fBodyAccstd()Z" -0.245413541641304
"4130" 17 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagmean()" -0.188680399771739
"4131" 17 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagmeanFreq()" -0.0445946372391304
"4132" 17 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagstd()" -0.236538515947826
"4133" 17 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagmean()" -0.57734888
"4134" 17 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagmeanFreq()" 0.163045288093478
"4135" 17 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagstd()" -0.643399203913044
"4136" 17 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagmean()" -0.40943875826087
"4137" 17 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagmeanFreq()" -0.0258920214847826
"4138" 17 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagstd()" -0.428868687826087
"4139" 17 "WALKING_DOWNSTAIRS" "fBodyGyromean()X" -0.316412962967391
"4140" 17 "WALKING_DOWNSTAIRS" "fBodyGyromean()Y" -0.451126869347826
"4141" 17 "WALKING_DOWNSTAIRS" "fBodyGyromean()Z" -0.403380386086957
"4142" 17 "WALKING_DOWNSTAIRS" "fBodyGyromeanFreq()X" -0.279498021580435
"4143" 17 "WALKING_DOWNSTAIRS" "fBodyGyromeanFreq()Y" -0.0744451681576087
"4144" 17 "WALKING_DOWNSTAIRS" "fBodyGyromeanFreq()Z" -0.154726798605435
"4145" 17 "WALKING_DOWNSTAIRS" "fBodyGyrostd()X" -0.393194731747826
"4146" 17 "WALKING_DOWNSTAIRS" "fBodyGyrostd()Y" -0.469390428043478
"4147" 17 "WALKING_DOWNSTAIRS" "fBodyGyrostd()Z" -0.540949520217391
"4148" 17 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagmean()" -0.221631694184783
"4149" 17 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagstd()" -0.206576683876087
"4150" 17 "WALKING_DOWNSTAIRS" "tBodyAccJerkmean()X" 0.118250858006522
"4151" 17 "WALKING_DOWNSTAIRS" "tBodyAccJerkmean()Y" -0.0113826178208696
"4152" 17 "WALKING_DOWNSTAIRS" "tBodyAccJerkmean()Z" -0.00939838078195652
"4153" 17 "WALKING_DOWNSTAIRS" "tBodyAccJerkstd()X" -0.103436471413043
"4154" 17 "WALKING_DOWNSTAIRS" "tBodyAccJerkstd()Y" -0.304063534173913
"4155" 17 "WALKING_DOWNSTAIRS" "tBodyAccJerkstd()Z" -0.536331570652174
"4156" 17 "WALKING_DOWNSTAIRS" "tBodyAccMagmean()" 0.148951103536087
"4157" 17 "WALKING_DOWNSTAIRS" "tBodyAccMagstd()" 0.0914076757326087
"4158" 17 "WALKING_DOWNSTAIRS" "tBodyAccmean()X" 0.29391828326087
"4159" 17 "WALKING_DOWNSTAIRS" "tBodyAccmean()Y" -0.0167359404347826
"4160" 17 "WALKING_DOWNSTAIRS" "tBodyAccmean()Z" -0.0892432745173913
"4161" 17 "WALKING_DOWNSTAIRS" "tBodyAccstd()X" 0.187719760269565
"4162" 17 "WALKING_DOWNSTAIRS" "tBodyAccstd()Y" -0.0607892037384783
"4163" 17 "WALKING_DOWNSTAIRS" "tBodyAccstd()Z" -0.231064156615217
"4164" 17 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagmean()" -0.540325787826087
"4165" 17 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagstd()" -0.592319490869565
"4166" 17 "WALKING_DOWNSTAIRS" "tBodyGyroJerkmean()X" -0.1077700285
"4167" 17 "WALKING_DOWNSTAIRS" "tBodyGyroJerkmean()Y" -0.0381702367441304
"4168" 17 "WALKING_DOWNSTAIRS" "tBodyGyroJerkmean()Z" -0.0582518846641304
"4169" 17 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstd()X" -0.526801825217391
"4170" 17 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstd()Y" -0.572144734130435
"4171" 17 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstd()Z" -0.542770646521739
"4172" 17 "WALKING_DOWNSTAIRS" "tBodyGyroMagmean()" -0.232641763307609
"4173" 17 "WALKING_DOWNSTAIRS" "tBodyGyroMagstd()" -0.352687281086957
"4174" 17 "WALKING_DOWNSTAIRS" "tBodyGyromean()X" 0.0677728390673913
"4175" 17 "WALKING_DOWNSTAIRS" "tBodyGyromean()Y" -0.123517195928261
"4176" 17 "WALKING_DOWNSTAIRS" "tBodyGyromean()Z" 0.0162878745776087
"4177" 17 "WALKING_DOWNSTAIRS" "tBodyGyrostd()X" -0.370436868891304
"4178" 17 "WALKING_DOWNSTAIRS" "tBodyGyrostd()Y" -0.459281989565217
"4179" 17 "WALKING_DOWNSTAIRS" "tBodyGyrostd()Z" -0.468462984347826
"4180" 17 "WALKING_DOWNSTAIRS" "tGravityAccMagmean()" 0.148951103536087
"4181" 17 "WALKING_DOWNSTAIRS" "tGravityAccMagstd()" 0.0914076757326087
"4182" 17 "WALKING_DOWNSTAIRS" "tGravityAccmean()X" 0.928817578043478
"4183" 17 "WALKING_DOWNSTAIRS" "tGravityAccmean()Y" -0.151077057652174
"4184" 17 "WALKING_DOWNSTAIRS" "tGravityAccmean()Z" -0.160962985956522
"4185" 17 "WALKING_DOWNSTAIRS" "tGravityAccstd()X" -0.950026242173913
"4186" 17 "WALKING_DOWNSTAIRS" "tGravityAccstd()Y" -0.946576675652174
"4187" 17 "WALKING_DOWNSTAIRS" "tGravityAccstd()Z" -0.901097766521739
"4188" 17 "WALKING_UPSTAIRS" "fBodyAccJerkmean()X" -0.360272225833333
"4189" 17 "WALKING_UPSTAIRS" "fBodyAccJerkmean()Y" -0.37705192875
"4190" 17 "WALKING_UPSTAIRS" "fBodyAccJerkmean()Z" -0.633017707916667
"4191" 17 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreq()X" -0.576044001875
"4192" 17 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreq()Y" -0.474055998333333
"4193" 17 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreq()Z" -0.552822976041667
"4194" 17 "WALKING_UPSTAIRS" "fBodyAccJerkstd()X" -0.287219038291667
"4195" 17 "WALKING_UPSTAIRS" "fBodyAccJerkstd()Y" -0.365114263583333
"4196" 17 "WALKING_UPSTAIRS" "fBodyAccJerkstd()Z" -0.680325770833333
"4197" 17 "WALKING_UPSTAIRS" "fBodyAccMagmean()" -0.150305643291667
"4198" 17 "WALKING_UPSTAIRS" "fBodyAccMagmeanFreq()" -0.184408514979167
"4199" 17 "WALKING_UPSTAIRS" "fBodyAccMagstd()" -0.217393170604167
"4200" 17 "WALKING_UPSTAIRS" "fBodyAccmean()X" -0.1397522212625
"4201" 17 "WALKING_UPSTAIRS" "fBodyAccmean()Y" -0.1175197356
"4202" 17 "WALKING_UPSTAIRS" "fBodyAccmean()Z" -0.3999234945625
"4203" 17 "WALKING_UPSTAIRS" "fBodyAccmeanFreq()X" -0.5292345090625
"4204" 17 "WALKING_UPSTAIRS" "fBodyAccmeanFreq()Y" -0.15669437456875
"4205" 17 "WALKING_UPSTAIRS" "fBodyAccmeanFreq()Z" -0.258321394134167
"4206" 17 "WALKING_UPSTAIRS" "fBodyAccstd()X" -0.0355381172854167
"4207" 17 "WALKING_UPSTAIRS" "fBodyAccstd()Y" -0.0252781736083333
"4208" 17 "WALKING_UPSTAIRS" "fBodyAccstd()Z" -0.2048157105
"4209" 17 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMagmean()" -0.360299853125
"4210" 17 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMagmeanFreq()" -0.0890136151333333
"4211" 17 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMagstd()" -0.437383107916667
"4212" 17 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMagmean()" -0.669008763541667
"4213" 17 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMagmeanFreq()" 0.0865541719604167
"4214" 17 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMagstd()" -0.7241557425
"4215" 17 "WALKING_UPSTAIRS" "fBodyBodyGyroMagmean()" -0.504066956875
"4216" 17 "WALKING_UPSTAIRS" "fBodyBodyGyroMagmeanFreq()" -0.103520890333333
"4217" 17 "WALKING_UPSTAIRS" "fBodyBodyGyroMagstd()" -0.496444579791667
"4218" 17 "WALKING_UPSTAIRS" "fBodyGyromean()X" -0.416223018291667
"4219" 17 "WALKING_UPSTAIRS" "fBodyGyromean()Y" -0.521435415208333
"4220" 17 "WALKING_UPSTAIRS" "fBodyGyromean()Z" -0.324273713333333
"4221" 17 "WALKING_UPSTAIRS" "fBodyGyromeanFreq()X" -0.230933831489583
"4222" 17 "WALKING_UPSTAIRS" "fBodyGyromeanFreq()Y" -0.210551597316667
"4223" 17 "WALKING_UPSTAIRS" "fBodyGyromeanFreq()Z" -0.349178571291667
"4224" 17 "WALKING_UPSTAIRS" "fBodyGyrostd()X" -0.5244683916875
"4225" 17 "WALKING_UPSTAIRS" "fBodyGyrostd()Y" -0.481154119791667
"4226" 17 "WALKING_UPSTAIRS" "fBodyGyrostd()Z" -0.2778914704375
"4227" 17 "WALKING_UPSTAIRS" "tBodyAccJerkMagmean()" -0.357233897916667
"4228" 17 "WALKING_UPSTAIRS" "tBodyAccJerkMagstd()" -0.390912450416667
"4229" 17 "WALKING_UPSTAIRS" "tBodyAccJerkmean()X" 0.07680441704375
"4230" 17 "WALKING_UPSTAIRS" "tBodyAccJerkmean()Y" 0.03083565139375
"4231" 17 "WALKING_UPSTAIRS" "tBodyAccJerkmean()Z" 0.00759533846458334
"4232" 17 "WALKING_UPSTAIRS" "tBodyAccJerkstd()X" -0.292665827083333
"4233" 17 "WALKING_UPSTAIRS" "tBodyAccJerkstd()Y" -0.349791873229167
"4234" 17 "WALKING_UPSTAIRS" "tBodyAccJerkstd()Z" -0.657430836041667
"4235" 17 "WALKING_UPSTAIRS" "tBodyAccMagmean()" -0.0128062276916667
"4236" 17 "WALKING_UPSTAIRS" "tBodyAccMagstd()" -0.1028777303875
"4237" 17 "WALKING_UPSTAIRS" "tBodyAccmean()X" 0.252604768583333
"4238" 17 "WALKING_UPSTAIRS" "tBodyAccmean()Y" -0.0228645614308333
"4239" 17 "WALKING_UPSTAIRS" "tBodyAccmean()Z" -0.121290442104167
"4240" 17 "WALKING_UPSTAIRS" "tBodyAccstd()X" -0.062952754100625
"4241" 17 "WALKING_UPSTAIRS" "tBodyAccstd()Y" -0.0131721014395833
"4242" 17 "WALKING_UPSTAIRS" "tBodyAccstd()Z" -0.230220954239583
"4243" 17 "WALKING_UPSTAIRS" "tBodyGyroJerkMagmean()" -0.637367490625
"4244" 17 "WALKING_UPSTAIRS" "tBodyGyroJerkMagstd()" -0.68231162875
"4245" 17 "WALKING_UPSTAIRS" "tBodyGyroJerkmean()X" -0.142655397660417
"4246" 17 "WALKING_UPSTAIRS" "tBodyGyroJerkmean()Y" -0.0414496328508333
"4247" 17 "WALKING_UPSTAIRS" "tBodyGyroJerkmean()Z" -0.0223482086545833
"4248" 17 "WALKING_UPSTAIRS" "tBodyGyroJerkstd()X" -0.606044344375
"4249" 17 "WALKING_UPSTAIRS" "tBodyGyroJerkstd()Y" -0.676722847708333
"4250" 17 "WALKING_UPSTAIRS" "tBodyGyroJerkstd()Z" -0.610586202291667
"4251" 17 "WALKING_UPSTAIRS" "tBodyGyroMagmean()" -0.235191249091667
"4252" 17 "WALKING_UPSTAIRS" "tBodyGyroMagstd()" -0.440837260125
"4253" 17 "WALKING_UPSTAIRS" "tBodyGyromean()X" -0.0304250571395833
"4254" 17 "WALKING_UPSTAIRS" "tBodyGyromean()Y" -0.0548455941370417
"4255" 17 "WALKING_UPSTAIRS" "tBodyGyromean()Z" 0.0560931358145833
"4256" 17 "WALKING_UPSTAIRS" "tBodyGyrostd()X" -0.496562732729167
"4257" 17 "WALKING_UPSTAIRS" "tBodyGyrostd()Y" -0.493044125208333
"4258" 17 "WALKING_UPSTAIRS" "tBodyGyrostd()Z" -0.234402350714583
"4259" 17 "WALKING_UPSTAIRS" "tGravityAccMagmean()" -0.0128062276916667
"4260" 17 "WALKING_UPSTAIRS" "tGravityAccMagstd()" -0.1028777303875
"4261" 17 "WALKING_UPSTAIRS" "tGravityAccmean()X" 0.853530565833333
"4262" 17 "WALKING_UPSTAIRS" "tGravityAccmean()Y" -0.284153753333333
"4263" 17 "WALKING_UPSTAIRS" "tGravityAccmean()Z" -0.298171464166667
"4264" 17 "WALKING_UPSTAIRS" "tGravityAccstd()X" -0.949460372291667
"4265" 17 "WALKING_UPSTAIRS" "tGravityAccstd()Y" -0.91597346625
"4266" 17 "WALKING_UPSTAIRS" "tGravityAccstd()Z" -0.930159843541667
"4267" 18 "LAYING" "fBodyAccJerkmean()X" -0.986404709384615
"4268" 18 "LAYING" "fBodyAccJerkmean()Y" -0.985865325230769
"4269" 18 "LAYING" "fBodyAccJerkmean()Z" -0.989116865846154
"4270" 18 "LAYING" "fBodyAccJerkmeanFreq()X" 0.159761097664615
"4271" 18 "LAYING" "fBodyAccJerkmeanFreq()Y" 0.0551692814758462
"4272" 18 "LAYING" "fBodyAccJerkmeanFreq()Z" 0.166856209441538
"4273" 18 "LAYING" "fBodyAccJerkstd()X" -0.986641245846154
"4274" 18 "LAYING" "fBodyAccJerkstd()Y" -0.986210701230769
"4275" 18 "LAYING" "fBodyAccJerkstd()Z" -0.990744752923077
"4276" 18 "LAYING" "fBodyAccMagmean()" -0.986788412
"4277" 18 "LAYING" "fBodyAccMagmeanFreq()" 0.339472649138462
"4278" 18 "LAYING" "fBodyAccMagstd()" -0.987648484461539
"4279" 18 "LAYING" "fBodyAccmean()X" -0.985179972153846
"4280" 18 "LAYING" "fBodyAccmean()Y" -0.984909884615385
"4281" 18 "LAYING" "fBodyAccmean()Z" -0.988606906307692
"4282" 18 "LAYING" "fBodyAccmeanFreq()X" -0.0975278056098923
"4283" 18 "LAYING" "fBodyAccmeanFreq()Y" 0.264460073876923
"4284" 18 "LAYING" "fBodyAccmeanFreq()Z" 0.324275538923077
"4285" 18 "LAYING" "fBodyAccstd()X" -0.984321858307692
"4286" 18 "LAYING" "fBodyAccstd()Y" -0.986746450769231
"4287" 18 "LAYING" "fBodyAccstd()Z" -0.987224804307692
"4288" 18 "LAYING" "fBodyBodyAccJerkMagmean()" -0.988548418307692
"4289" 18 "LAYING" "fBodyBodyAccJerkMagmeanFreq()" 0.393635924092308
"4290" 18 "LAYING" "fBodyBodyAccJerkMagstd()" -0.989710656769231
"4291" 18 "LAYING" "fBodyBodyGyroJerkMagmean()" -0.991901007538462
"4292" 18 "LAYING" "fBodyBodyGyroJerkMagmeanFreq()" 0.320132235323077
"4293" 18 "LAYING" "fBodyBodyGyroJerkMagstd()" -0.992737961692308
"4294" 18 "LAYING" "fBodyBodyGyroMagmean()" -0.984329092153846
"4295" 18 "LAYING" "fBodyBodyGyroMagmeanFreq()" 0.159375426572308
"4296" 18 "LAYING" "fBodyBodyGyroMagstd()" -0.981468841692308
"4297" 18 "LAYING" "fBodyGyromean()X" -0.992436927692308
"4298" 18 "LAYING" "fBodyGyromean()Y" -0.985611171384615
"4299" 18 "LAYING" "fBodyGyromean()Z" -0.984999291538462
"4300" 18 "LAYING" "fBodyGyromeanFreq()X" 0.0551564162938462
"4301" 18 "LAYING" "fBodyGyromeanFreq()Y" -0.0556054116769231
"4302" 18 "LAYING" "fBodyGyromeanFreq()Z" 0.193083855989231
"4303" 18 "LAYING" "fBodyGyrostd()X" -0.993019371692308
"4304" 18 "LAYING" "fBodyGyrostd()Y" -0.983457774923077
"4305" 18 "LAYING" "fBodyGyrostd()Z" -0.986483048153846
"4306" 18 "LAYING" "tBodyAccJerkMagmean()" -0.98832154
"4307" 18 "LAYING" "tBodyAccJerkMagstd()" -0.989526277538462
"4308" 18 "LAYING" "tBodyAccJerkmean()X" 0.0749985010769231
"4309" 18 "LAYING" "tBodyAccJerkmean()Y" 0.0117018961415385
"4310" 18 "LAYING" "tBodyAccJerkmean()Z" -0.00121344813430769
"4311" 18 "LAYING" "tBodyAccJerkstd()X" -0.985921071076923
"4312" 18 "LAYING" "tBodyAccJerkstd()Y" -0.985554339384615
"4313" 18 "LAYING" "tBodyAccJerkstd()Z" -0.990660246153846
"4314" 18 "LAYING" "tBodyAccMagmean()" -0.986456241538462
"4315" 18 "LAYING" "tBodyAccMagstd()" -0.986464542615385
"4316" 18 "LAYING" "tBodyAccmean()X" 0.274691576923077
"4317" 18 "LAYING" "tBodyAccmean()Y" -0.0173937684615385
"4318" 18 "LAYING" "tBodyAccmean()Z" -0.107698927907692
"4319" 18 "LAYING" "tBodyAccstd()X" -0.984527649230769
"4320" 18 "LAYING" "tBodyAccstd()Y" -0.986160920923077
"4321" 18 "LAYING" "tBodyAccstd()Z" -0.987658662307692
"4322" 18 "LAYING" "tBodyGyroJerkMagmean()" -0.993095122615385
"4323" 18 "LAYING" "tBodyGyroJerkMagstd()" -0.992153054
"4324" 18 "LAYING" "tBodyGyroJerkmean()X" -0.0997154236307692
"4325" 18 "LAYING" "tBodyGyroJerkmean()Y" -0.0393440191846154
"4326" 18 "LAYING" "tBodyGyroJerkmean()Z" -0.0593135986615385
"4327" 18 "LAYING" "tBodyGyroJerkstd()X" -0.996104441384615
"4328" 18 "LAYING" "tBodyGyroJerkstd()Y" -0.990547638769231
"4329" 18 "LAYING" "tBodyGyroJerkstd()Z" -0.992548101846154
"4330" 18 "LAYING" "tBodyGyroMagmean()" -0.980740846769231
"4331" 18 "LAYING" "tBodyGyroMagstd()" -0.980560877846154
"4332" 18 "LAYING" "tBodyGyromean()X" -0.02517618068
"4333" 18 "LAYING" "tBodyGyromean()Y" -0.0837587308153846
"4334" 18 "LAYING" "tBodyGyromean()Z" 0.0937781948153846
"4335" 18 "LAYING" "tBodyGyrostd()X" -0.992872598
"4336" 18 "LAYING" "tBodyGyrostd()Y" -0.984202872923077
"4337" 18 "LAYING" "tBodyGyrostd()Z" -0.985108386307692
"4338" 18 "LAYING" "tGravityAccMagmean()" -0.986456241538462
"4339" 18 "LAYING" "tGravityAccMagstd()" -0.986464542615385
"4340" 18 "LAYING" "tGravityAccmean()X" -0.220600509076923
"4341" 18 "LAYING" "tGravityAccmean()Y" 0.719755403692308
"4342" 18 "LAYING" "tGravityAccmean()Z" 0.605495317692308
"4343" 18 "LAYING" "tGravityAccstd()X" -0.982715987538462
"4344" 18 "LAYING" "tGravityAccstd()Y" -0.994093522615385
"4345" 18 "LAYING" "tGravityAccstd()Z" -0.990957249538462
"4346" 18 "SITTING" "fBodyAccJerkmean()X" -0.991924709824561
"4347" 18 "SITTING" "fBodyAccJerkmean()Y" -0.983642391578947
"4348" 18 "SITTING" "fBodyAccJerkmean()Z" -0.988689671578947
"4349" 18 "SITTING" "fBodyAccJerkmeanFreq()X" 0.234747570824561
"4350" 18 "SITTING" "fBodyAccJerkmeanFreq()Y" 0.00687195409298246
"4351" 18 "SITTING" "fBodyAccJerkmeanFreq()Z" 0.0437438879403509
"4352" 18 "SITTING" "fBodyAccJerkstd()X" -0.992039060701754
"4353" 18 "SITTING" "fBodyAccJerkstd()Y" -0.985694744385965
"4354" 18 "SITTING" "fBodyAccJerkstd()Z" -0.990141676315789
"4355" 18 "SITTING" "fBodyAccMagmean()" -0.984781467192982
"4356" 18 "SITTING" "fBodyAccMagmeanFreq()" 0.304581057473684
"4357" 18 "SITTING" "fBodyAccMagstd()" -0.982226151578947
"4358" 18 "SITTING" "fBodyAccmean()X" -0.993144920175439
"4359" 18 "SITTING" "fBodyAccmean()Y" -0.976538530350877
"4360" 18 "SITTING" "fBodyAccmean()Z" -0.982996441403509
"4361" 18 "SITTING" "fBodyAccmeanFreq()X" 0.0512363267736842
"4362" 18 "SITTING" "fBodyAccmeanFreq()Y" 0.171289880184211
"4363" 18 "SITTING" "fBodyAccmeanFreq()Z" 0.1714594817
"4364" 18 "SITTING" "fBodyAccstd()X" -0.994906565789474
"4365" 18 "SITTING" "fBodyAccstd()Y" -0.974980068596491
"4366" 18 "SITTING" "fBodyAccstd()Z" -0.975722121403509
"4367" 18 "SITTING" "fBodyBodyAccJerkMagmean()" -0.990407075964912
"4368" 18 "SITTING" "fBodyBodyAccJerkMagmeanFreq()" 0.459090849721053
"4369" 18 "SITTING" "fBodyBodyAccJerkMagstd()" -0.991044297894737
"4370" 18 "SITTING" "fBodyBodyGyroJerkMagmean()" -0.99480818754386
"4371" 18 "SITTING" "fBodyBodyGyroJerkMagmeanFreq()" 0.329617466666667
"4372" 18 "SITTING" "fBodyBodyGyroJerkMagstd()" -0.994967621754386
"4373" 18 "SITTING" "fBodyBodyGyroMagmean()" -0.986535242105263
"4374" 18 "SITTING" "fBodyBodyGyroMagmeanFreq()" 0.0492559518473684
"4375" 18 "SITTING" "fBodyBodyGyroMagstd()" -0.981252632807018
"4376" 18 "SITTING" "fBodyGyromean()X" -0.989961500350877
"4377" 18 "SITTING" "fBodyGyromean()Y" -0.988702701403509
"4378" 18 "SITTING" "fBodyGyromean()Z" -0.983027386491228
"4379" 18 "SITTING" "fBodyGyromeanFreq()X" 0.113674949989474
"4380" 18 "SITTING" "fBodyGyromeanFreq()Y" -0.150376356784211
"4381" 18 "SITTING" "fBodyGyromeanFreq()Z" 0.1032033883
"4382" 18 "SITTING" "fBodyGyrostd()X" -0.992575399473684
"4383" 18 "SITTING" "fBodyGyrostd()Y" -0.985710087894737
"4384" 18 "SITTING" "fBodyGyrostd()Z" -0.98279727631579
"4385" 18 "SITTING" "tBodyAccJerkMagmean()" -0.989869574561404
"4386" 18 "SITTING" "tBodyAccJerkMagstd()" -0.991159350526316
"4387" 18 "SITTING" "tBodyAccJerkmean()X" 0.076622889
"4388" 18 "SITTING" "tBodyAccJerkmean()Y" 0.00694560289491228
"4389" 18 "SITTING" "tBodyAccJerkmean()Z" 0.00278757042058246
"4390" 18 "SITTING" "tBodyAccJerkstd()X" -0.991624662105263
"4391" 18 "SITTING" "tBodyAccJerkstd()Y" -0.984002717017544
"4392" 18 "SITTING" "tBodyAccJerkstd()Z" -0.990153121754386
"4393" 18 "SITTING" "tBodyAccMagmean()" -0.983674151754386
"4394" 18 "SITTING" "tBodyAccMagstd()" -0.981595285964912
"4395" 18 "SITTING" "tBodyAccmean()X" 0.27727001877193
"4396" 18 "SITTING" "tBodyAccmean()Y" -0.0128691279736842
"4397" 18 "SITTING" "tBodyAccmean()Z" -0.111904775824561
"4398" 18 "SITTING" "tBodyAccstd()X" -0.994347988596491
"4399" 18 "SITTING" "tBodyAccstd()Y" -0.974928131052632
"4400" 18 "SITTING" "tBodyAccstd()Z" -0.977572717017544
"4401" 18 "SITTING" "tBodyGyroJerkMagmean()" -0.994873439824561
"4402" 18 "SITTING" "tBodyGyroJerkMagstd()" -0.994868913508772
"4403" 18 "SITTING" "tBodyGyroJerkmean()X" -0.0954723233684211
"4404" 18 "SITTING" "tBodyGyroJerkmean()Y" -0.0397125591491228
"4405" 18 "SITTING" "tBodyGyroJerkmean()Z" -0.0523030404789474
"4406" 18 "SITTING" "tBodyGyroJerkstd()X" -0.994170190701754
"4407" 18 "SITTING" "tBodyGyroJerkstd()Y" -0.994224162105263
"4408" 18 "SITTING" "tBodyGyroJerkstd()Z" -0.992814325087719
"4409" 18 "SITTING" "tBodyGyroMagmean()" -0.977634992105263
"4410" 18 "SITTING" "tBodyGyroMagstd()" -0.981372675614035
"4411" 18 "SITTING" "tBodyGyromean()X" -0.0333057034385965
"4412" 18 "SITTING" "tBodyGyromean()Y" -0.0685796341105263
"4413" 18 "SITTING" "tBodyGyromean()Z" 0.0848140511754386
"4414" 18 "SITTING" "tBodyGyrostd()X" -0.991956958947368
"4415" 18 "SITTING" "tBodyGyrostd()Y" -0.986753343859649
"4416" 18 "SITTING" "tBodyGyrostd()Z" -0.981525495438596
"4417" 18 "SITTING" "tGravityAccMagmean()" -0.983674151754386
"4418" 18 "SITTING" "tGravityAccMagstd()" -0.981595285964912
"4419" 18 "SITTING" "tGravityAccmean()X" 0.909816469298246
"4420" 18 "SITTING" "tGravityAccmean()Y" 0.12988647622807
"4421" 18 "SITTING" "tGravityAccmean()Z" 0.161877417894737
"4422" 18 "SITTING" "tGravityAccstd()X" -0.994043771403509
"4423" 18 "SITTING" "tGravityAccstd()Y" -0.984035479473684
"4424" 18 "SITTING" "tGravityAccstd()Z" -0.978340183157895
"4425" 18 "STANDING" "fBodyAccJerkmean()X" -0.989544971232877
"4426" 18 "STANDING" "fBodyAccJerkmean()Y" -0.975243689589041
"4427" 18 "STANDING" "fBodyAccJerkmean()Z" -0.986265653561644
"4428" 18 "STANDING" "fBodyAccJerkmeanFreq()X" 0.200295939657534
"4429" 18 "STANDING" "fBodyAccJerkmeanFreq()Y" -0.157432016482192
"4430" 18 "STANDING" "fBodyAccJerkmeanFreq()Z" 0.00408966055068493
"4431" 18 "STANDING" "fBodyAccJerkstd()X" -0.990287933424657
"4432" 18 "STANDING" "fBodyAccJerkstd()Y" -0.977179032191781
"4433" 18 "STANDING" "fBodyAccJerkstd()Z" -0.989275839041096
"4434" 18 "STANDING" "fBodyAccMagmean()" -0.976797646027397
"4435" 18 "STANDING" "fBodyAccMagmeanFreq()" 0.0447928488520548
"4436" 18 "STANDING" "fBodyAccMagstd()" -0.973264853561644
"4437" 18 "STANDING" "fBodyAccmean()X" -0.990409919315068
"4438" 18 "STANDING" "fBodyAccmean()Y" -0.961239135479452
"4439" 18 "STANDING" "fBodyAccmean()Z" -0.975772813972603
"4440" 18 "STANDING" "fBodyAccmeanFreq()X" 0.0156695760694521
"4441" 18 "STANDING" "fBodyAccmeanFreq()Y" -0.0437104539219178
"4442" 18 "STANDING" "fBodyAccmeanFreq()Z" -0.017642153260274
"4443" 18 "STANDING" "fBodyAccstd()X" -0.992789068493151
"4444" 18 "STANDING" "fBodyAccstd()Y" -0.952911994794521
"4445" 18 "STANDING" "fBodyAccstd()Z" -0.957216177945206
"4446" 18 "STANDING" "fBodyBodyAccJerkMagmean()" -0.984987073150685
"4447" 18 "STANDING" "fBodyBodyAccJerkMagmeanFreq()" 0.361013970013699
"4448" 18 "STANDING" "fBodyBodyAccJerkMagstd()" -0.986277356712329
"4449" 18 "STANDING" "fBodyBodyGyroJerkMagmean()" -0.988960668767123
"4450" 18 "STANDING" "fBodyBodyGyroJerkMagmeanFreq()" 0.098540152739726
"4451" 18 "STANDING" "fBodyBodyGyroJerkMagstd()" -0.988407465205479
"4452" 18 "STANDING" "fBodyBodyGyroMagmean()" -0.972352593013699
"4453" 18 "STANDING" "fBodyBodyGyroMagmeanFreq()" -0.212559690808219
"4454" 18 "STANDING" "fBodyBodyGyroMagstd()" -0.95911345739726
"4455" 18 "STANDING" "fBodyGyromean()X" -0.964428926438356
"4456" 18 "STANDING" "fBodyGyromean()Y" -0.983561159726027
"4457" 18 "STANDING" "fBodyGyromean()Z" -0.974294413013699
"4458" 18 "STANDING" "fBodyGyromeanFreq()X" -0.250059300982877
"4459" 18 "STANDING" "fBodyGyromeanFreq()Y" -0.264498462054794
"4460" 18 "STANDING" "fBodyGyromeanFreq()Z" -0.100456190560274
"4461" 18 "STANDING" "fBodyGyrostd()X" -0.962272711643836
